dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1759176289,1,-73.997522,40.735032,0.0,54.90374,0.0,88.15801,1,0,10.009343
1759183353,1,-73.996636,40.734773,0.0,14.245955,0.868284,80.175077,1,0,9.423277
1759183447,1,-73.995792,40.734444,0.0,14.245955,0.34687,80.10747,1,0,9.726395
1759183541,1,-73.994816,40.734022,0.0,63.10415,0.0,94.829185,1,0,10.812687
1759183606,1,-73.994646,40.734738,0.0,14.245955,0.786899,80.797352,1,0,10.446314
1759183691,1,-73.994074,40.735439,0.0,15.356463,-1.0,91.6204,1,0,7.412409
1759183884,1,-73.995032,40.735452,0.0,20.468584,-1.0,80.933145,1,0,17.492409
1759184962,1,-73.993736,40.735329,0.0,83.859795,-1.0,110.319439,1,0,25.925926
1759184977,1,-73.994998,40.735375,0.0,5.502359,-1.0,106.721067,1,0,26.077432
1759185382,1,-73.993033,40.735307,0.0,86.552891,-1.0,166.151508,1,0,26.189317
1759188389,1,-73.995443,40.735835,0.0,21.431607,-1.0,211.843841,1,0,9.262409
1759188487,1,-73.996418,40.736305,0.0,15.937612,-1.0,97.502076,1,0,10.345093
1759188574,1,-73.997217,40.736728,0.0,12.992747,0.562729,82.227793,1,0,9.074427
1759188671,1,-73.99657,40.737674,0.0,66.784797,-1.0,118.417454,1,0,7.012409
1759189164,1,-73.989063,40.72322,0.0,61.213472,-1.0,1725.81323,1,0,0.002409
1759189333,1,-73.990166,40.712935,0.0,59.827058,-1.0,1145.928748,1,0,-7.147591
1759189447,1,-73.986743,40.701335,0.0,73.089863,-1.0,1320.237084,1,0,-7.997591
1759189716,1,-73.991206,40.68538,0.0,123.063854,-1.0,1811.482569,1,0,-0.917591
1759189856,1,-73.991799,40.684715,0.0,12.607743,-1.0,89.253941,1,0,7.954678
1759189913,1,-73.992241,40.684069,0.0,18.159894,-1.0,80.884377,1,0,8.082321
1759189991,1,-73.992722,40.683423,0.0,14.769812,-1.0,82.459207,1,0,8.619416
1759190108,1,-73.99227,40.682615,0.0,15.201567,-1.0,97.523676,1,0,9.612054
1759190173,1,-73.991369,40.682316,0.0,14.604307,-1.0,83.088283,1,0,9.521366
1759190418,1,-73.990538,40.681942,0.0,13.875319,-1.0,81.607038,1,0,6.880893
1759190517,1,-73.989656,40.681635,0.0,13.517794,-1.0,81.983854,1,0,6.250766
1759190589,1,-73.988806,40.681294,0.0,14.077262,-1.0,81.221775,1,0,4.964076
1759190649,1,-73.98744,40.681522,0.0,23.085426,-1.0,89.183095,1,0,7.220237
1759190671,1,-73.988217,40.680979,0.0,28.667677,-1.0,89.164261,1,0,6.140326
1759204800,1,-73.988579,40.681099,0.0,2.39647,-1.0,33.377051,1,0,16.958592
1759291209,1,-73.988578,40.681097,0.0,2.659652,-1.0,0.0,1,0,4.997541
1759333913,1,-73.989396,40.681488,0.0,19.825398,1.303334,81.650965,1,0,4.648237
1759333978,1,-73.990275,40.681765,0.0,19.195979,0.0,80.421032,1,0,6.498485
1759334033,1,-73.991217,40.682164,0.0,19.880164,-1.0,91.128367,1,0,6.858973
1759334100,1,-73.992094,40.682466,0.0,12.837543,1.912999,81.36922,1,0,8.098155
1759334170,1,-73.992913,40.682853,0.0,13.581431,-1.0,81.487489,1,0,9.851056
1759334261,1,-73.992639,40.683557,0.0,14.734957,-1.0,81.536903,1,0,10.231683
1759334337,1,-73.992126,40.684227,0.0,14.16581,-1.0,86.117985,1,0,8.722551
1759334400,1,-73.991668,40.684913,0.0,15.951526,-1.0,85.453007,1,0,8.299573
1759335075,1,-73.990164,40.712882,0.0,168.141596,-1.0,3108.50375,1,0,16.16
1759335185,1,-73.988108,40.718784,0.0,60.925132,-1.0,678.042177,1,0,15.118122
1759335265,1,-73.98886,40.723125,0.0,36.483874,-1.0,486.23144,1,0,1.445959
1759335279,1,-73.991273,40.723926,0.0,19.88671,-1.0,222.424603,1,0,1.67912
1759335515,1,-73.999834,40.733071,0.0,66.926034,-1.0,1246.778525,1,0,-5.276512
1759335590,1,-73.99648,40.737648,0.0,25.198337,-1.0,581.898762,1,0,5.320575
1759335666,1,-73.995868,40.7384,0.0,23.903723,-1.0,98.215107,1,0,4.761414
1759335750,1,-73.994871,40.738278,0.0,18.450845,-1.0,85.300265,1,0,12.304185
1759335806,1,-73.994048,40.73784,0.0,14.0,0.454277,84.845578,1,0,11.470737
1759335864,1,-73.993078,40.737565,0.0,22.79138,-1.0,87.442795,1,0,12.028889
1759335925,1,-73.992227,40.73719,0.0,16.78346,-1.0,83.075835,1,0,12.772847
1759338758,1,-73.993344,40.736892,0.0,50.026611,-1.0,99.989441,1,0,61.514151
1759338776,1,-73.99321,40.739521,0.0,82.695698,-1.0,292.169248,1,0,52.588688
1759338783,1,-73.992676,40.737228,0.0,29.199012,-1.0,258.601451,1,0,52.588688
1759345037,1,-73.993266,40.736409,0.0,19.90466,-1.0,103.709343,1,0,12.656705
1759345152,1,-73.993095,40.735102,0.0,93.869186,1.877822,145.858,1,0,7.528925
1759345156,1,-73.993816,40.735763,0.0,65.762325,0.0,95.379742,1,0,11.75808
1759345246,1,-73.994155,40.73506,0.0,12.482794,-1.0,83.153666,1,0,16.391347
1759345323,1,-73.994696,40.734441,0.0,15.991884,-1.0,82.544026,1,0,45.635142
1759345396,1,-73.995216,40.733767,0.0,17.227049,-1.0,86.784299,1,0,12.175006
1759345452,1,-73.995708,40.73314,0.0,14.492998,-1.0,81.087867,1,0,23.671027
1759345541,1,-73.996276,40.732556,0.0,14.63392,-1.0,80.671573,1,0,7.75598
1759345639,1,-73.996696,40.731812,0.0,22.131372,0.535382,89.915552,1,0,9.509073
1759345712,1,-73.99592,40.732279,0.0,18.522564,0.0,83.58334,1,0,9.499218
1759345777,1,-73.99521,40.731758,0.0,22.965882,-1.0,83.332462,1,0,9.398804
1759345844,1,-73.994328,40.731373,0.0,15.931237,-1.0,85.899033,1,0,11.140781
1759348867,1,-73.993201,40.731093,0.0,64.789518,-1.0,100.148016,1,0,12.358147
1759348956,1,-73.994176,40.731273,0.0,16.92539,1.827952,84.75015,1,0,11.033141
1759349029,1,-73.994466,40.731995,0.0,12.428036,1.408277,83.83611,1,0,11.466619
1759349104,1,-73.993937,40.732621,0.0,20.03518,-1.0,82.639752,1,0,11.187729
1759349195,1,-73.994698,40.733113,0.0,11.652357,-1.0,84.364261,1,0,10.034855
1759349264,1,-73.995209,40.733759,0.0,17.796875,-1.0,83.722711,1,0,25.71831
1759349344,1,-73.994875,40.734465,0.0,15.763652,-1.0,83.32263,1,0,13.407417
1759349456,1,-73.994187,40.735081,0.0,15.17012,-1.0,89.760115,1,0,10.43847
1759358099,1,-73.993742,40.735724,0.0,21.895014,-1.0,80.694363,1,0,13.3
1759358380,1,-73.994261,40.736333,0.0,20.810028,-1.0,80.595566,1,0,12.105274
1759358489,1,-73.995326,40.736797,0.0,30.018075,-1.0,103.672982,1,0,10.623088
1759358586,1,-73.996286,40.737144,0.0,40.460781,-1.0,89.781945,1,0,10.036327
1759359210,1,-73.988875,40.723126,0.0,49.271854,-1.0,1677.842832,1,0,1.786222
1759359858,1,-73.991205,40.685408,0.0,116.552596,-1.0,4193.142942,1,0,1.709242
1759360523,1,-73.991756,40.684788,0.0,17.261726,-1.0,83.125412,1,0,7.760236
1759360594,1,-73.992191,40.684128,0.0,17.458858,-1.0,81.999283,1,0,8.020569
1759360672,1,-73.992667,40.683448,0.0,13.174108,-1.0,85.564505,1,0,8.676158
1759360774,1,-73.992575,40.682701,0.0,13.758981,-1.0,83.316622,1,0,10.131154
1759360862,1,-73.99162,40.682382,0.0,11.234431,1.27007,88.160552,1,0,10.152055
1759360921,1,-73.990786,40.68202,0.0,14.334436,-1.0,86.55013,1,0,9.025728
1759361009,1,-73.989875,40.681664,0.0,13.330992,-1.0,86.565235,1,0,7.203759
1759361095,1,-73.98901,40.681361,0.0,15.821182,-1.0,80.492373,1,0,4.487937
1759361178,1,-73.988033,40.6812,0.0,26.411305,-1.0,84.503129,1,0,8.55722
1759377605,1,-73.988571,40.681078,0.0,6.001201,-1.0,47.454517,1,0,4.915823
1759442360,1,-73.989309,40.68153,0.0,15.405766,-1.0,80.071623,1,0,4.864933
1759442409,1,-73.990142,40.681894,0.0,16.494787,-1.0,81.194025,1,0,5.533189
1759442474,1,-73.991103,40.682142,0.0,12.861303,-1.0,85.778721,1,0,6.276672
1759442531,1,-73.991956,40.682482,0.0,11.232446,0.0,81.394623,1,0,9.03719
1759442591,1,-73.992932,40.682775,0.0,16.188802,-1.0,88.689573,1,0,9.751766
1759442688,1,-73.992591,40.683623,0.0,15.673594,-1.0,98.481966,1,0,10.025808
1759442765,1,-73.99216,40.684265,0.0,16.131241,-1.0,80.063267,1,0,8.581244
1759442818,1,-73.991574,40.685053,0.0,20.15927,-1.0,100.554455,1,0,8.229319
1759443291,1,-73.98671,40.701276,0.0,67.593017,-1.0,1847.857772,1,0,5.053415
1759443505,1,-73.988125,40.718454,0.0,28.917824,-1.0,1911.332268,1,0,-0.641939
1759443756,1,-73.987781,40.719128,0.0,14.245955,0.996446,80.292078,1,0,10.198087
1759443847,1,-73.987121,40.719667,0.0,14.245955,1.078292,81.806741,1,0,9.373502
1759443938,1,-73.986244,40.719396,0.0,14.245955,0.761806,79.977352,1,0,8.881142
1759444003,1,-73.985306,40.719293,0.0,14.245955,0.561059,80.074494,1,0,7.946289
1759448008,1,-73.985384,40.718568,0.0,14.245955,1.087825,80.779536,1,0,8.771764
1759448078,1,-73.985938,40.717975,0.0,14.245955,0.982509,80.792952,1,0,10.016231
1759448233,1,-73.986913,40.71797,0.0,14.245955,1.259668,82.381455,1,0,9.184211
1759448325,1,-73.987781,40.71827,0.0,14.245955,0.990343,80.551001,1,0,9.677945
1759448434,1,-73.988674,40.718541,0.0,14.245954,1.032094,81.231469,1,0,10.195906
1759448508,1,-73.98956,40.71881,0.0,14.245955,1.146693,80.599842,1,0,11.327083
1759448587,1,-73.990449,40.71908,0.0,14.245955,1.223659,80.876439,1,0,12.638349
1759448650,1,-73.991405,40.719175,0.0,31.409786,-1.0,81.460276,1,0,10.881278
1759449346,1,-73.990353,40.719339,0.0,37.627875,-1.0,90.732058,1,0,12.510275
1759459796,1,-73.988137,40.718481,0.0,29.338385,-1.0,210.082941,1,0,12.510275
1759461283,1,-73.991212,40.685376,0.0,82.478764,-1.0,3685.43328,1,0,1.510275
1759461458,1,-73.991828,40.684695,0.0,19.693747,-1.0,91.818055,1,0,8.141942
1759461544,1,-73.992308,40.684029,0.0,26.164819,-1.0,84.357786,1,0,8.170485
1759461606,1,-73.992747,40.683336,0.0,16.528425,-1.0,85.436903,1,0,8.484161
1759461729,1,-73.992447,40.682605,0.0,17.39689,-1.0,85.045301,1,0,9.692111
1759461800,1,-73.991475,40.682357,0.0,7.381736,0.816521,86.660014,1,0,10.350229
1759461852,1,-73.990695,40.681944,0.0,15.378723,-1.0,80.318614,1,0,9.489994
1759462254,1,-73.989738,40.681622,0.0,14.722812,-1.0,88.449585,1,0,5.521392
1759462357,1,-73.98883,40.681233,0.0,15.288333,-1.0,88.077935,1,0,6.055151
1759462489,1,-73.987923,40.68097,0.0,14.31306,0.0,82.04682,1,0,2.835976
1759462802,1,-73.988425,40.680233,0.0,26.865645,-1.0,92.190033,1,0,5.466459
1759463867,1,-73.987818,40.679337,0.0,69.430938,-1.0,111.950902,1,0,5.466459
1759463873,1,-73.987905,40.680549,0.0,21.086321,-1.0,134.810528,1,0,5.466459
1759464006,1,-73.987642,40.680914,0.0,57.219284,-1.0,0.0,1,0,5.466459
1759464150,1,-73.985947,40.681218,0.0,35.033753,-1.0,147.208903,1,0,5.466459
1759464183,1,-73.98658,40.680619,0.0,54.514075,-1.0,85.369516,1,0,5.466459
1759464216,1,-73.987735,40.680318,0.0,57.191945,-1.0,103.200227,1,0,5.466459
1759464222,1,-73.986124,40.681348,0.0,85.658377,-1.0,177.845348,1,0,5.466459
1759464235,1,-73.987693,40.680603,0.0,27.302985,-1.0,156.321049,1,0,5.466459
1759464308,1,-73.987745,40.681467,0.0,44.366053,-1.0,96.04605,1,0,5.517546
1759464399,1,-73.98622,40.681321,0.0,56.919526,-1.0,129.930467,1,0,5.466459
1759464406,1,-73.987093,40.681031,0.0,42.859981,-1.0,80.519026,1,0,5.466459
1759464432,1,-73.987953,40.680595,0.0,27.7409,-1.0,87.346577,1,0,5.466459
1759464627,1,-73.987191,40.681137,0.0,71.642227,-1.0,88.158444,1,0,5.466459
1759464678,1,-73.988308,40.681437,0.0,44.153155,-1.0,100.129481,1,0,5.466459
1759464771,1,-73.987231,40.681431,0.0,71.968552,-1.0,91.045981,1,0,5.466459
1759464790,1,-73.987932,40.680862,0.0,21.250089,-1.0,86.626136,1,0,5.466459
1759464803,1,-73.986855,40.680798,0.0,45.424224,-1.0,91.320519,1,0,5.466459
1759464836,1,-73.987674,40.681158,0.0,23.846449,-1.0,79.946743,1,0,5.466459
1759464977,1,-73.988077,40.680369,0.0,32.197009,-1.0,94.006864,1,0,5.466459
1759465035,1,-73.988593,40.681311,0.0,31.468865,-1.0,113.337269,1,0,5.466459
1759465082,1,-73.988036,40.680422,0.0,62.399254,-1.0,109.375564,1,0,5.466459
1759465107,1,-73.988258,40.681247,0.0,39.994605,-1.0,93.516895,1,0,5.466459
1759465133,1,-73.985752,40.681768,0.0,68.819884,-1.0,219.601575,1,0,5.466459
1759465163,1,-73.987797,40.681302,0.0,26.380238,-1.0,180.451954,1,0,5.466459
1759465275,1,-73.987955,40.680549,0.0,17.850708,-1.0,84.679075,1,0,5.466459
1759465348,1,-73.98753,40.681381,0.0,52.469237,-1.0,99.131305,1,0,5.466459
1759520145,1,-73.989426,40.681519,0.0,14.722262,-1.0,161.008143,1,0,3.809688
1759520237,1,-73.990276,40.681842,0.0,16.854609,-1.0,80.30926,1,0,5.43897
1759520294,1,-73.991133,40.682199,0.0,14.0,0.0,82.58376,1,0,7.93391
1759520353,1,-73.992095,40.682501,0.0,15.113058,-1.0,87.965818,1,0,9.687269
1759520404,1,-73.992942,40.68283,0.0,13.347217,-1.0,80.383134,1,0,9.588023
1759520482,1,-73.99259,40.683518,0.0,13.669998,-1.0,81.991116,1,0,9.747571
1759520544,1,-73.992184,40.684229,0.0,13.147455,-1.0,86.09205,1,0,8.895615
1759520598,1,-73.991629,40.684949,0.0,16.679679,-1.0,92.703277,1,0,8.438731
1759521470,1,-73.988861,40.723109,0.0,32.88841,-1.0,4244.046024,1,0,0.0
1759521825,1,-73.996635,40.737457,0.0,61.999552,-1.0,1723.364169,1,0,5.442467
1759521987,1,-73.996129,40.738095,0.0,22.516462,-1.0,82.742852,1,0,4.066587
1759522045,1,-73.995353,40.738509,0.0,21.907308,1.054105,80.062782,1,0,10.575714
1759522105,1,-73.994525,40.738098,0.0,14.5322,-1.0,83.514309,1,0,14.475155
1759522189,1,-73.993629,40.737793,0.0,14.391488,-1.0,82.9164,1,0,11.382981
1759522231,1,-73.992862,40.737268,0.0,14.003103,-1.0,87.156853,1,0,11.914609
1759522363,1,-73.991735,40.736891,0.0,93.30048,-1.0,103.994875,1,0,49.867338
1759527834,1,-73.99264,40.73711,0.0,12.286259,-1.0,80.219319,1,0,61.14021
1759535003,1,-73.993321,40.736352,0.0,17.13166,-1.0,101.952939,1,0,15.628549
1759535090,1,-73.992722,40.735659,0.0,18.068555,-1.0,92.099784,1,0,14.734675
1759535343,1,-73.993611,40.735973,0.0,15.052334,-1.0,82.793008,1,0,12.514116
1759535881,1,-73.993429,40.735953,0.0,17.537215,0.0,15.532764,1,0,11.761085
1759537194,1,-73.993125,40.73664,0.0,23.65652,-1.0,80.496232,1,0,12.67885
1759537291,1,-73.992705,40.737328,0.0,31.356578,-1.0,84.236642,1,0,12.544735
1759537460,1,-73.991975,40.736858,0.0,67.961815,-1.0,80.785742,1,0,81.763169
1759543383,1,-73.993021,40.736859,0.0,21.704679,-1.0,88.353982,1,0,12.354039
1759543493,1,-73.993556,40.736214,0.0,14.33479,-1.0,84.690861,1,0,12.33508
1759543642,1,-73.994559,40.736476,0.0,16.847939,-1.0,89.577959,1,0,11.991597
1759543716,1,-73.995586,40.736842,0.0,20.78164,-1.0,95.797914,1,0,12.520723
1759543820,1,-73.996438,40.737176,0.0,16.604113,-1.0,80.96231,1,0,11.273989
1759545423,1,-73.991448,40.685479,0.0,26.303999,-1.0,5756.353409,1,0,9.100918
1759545561,1,-73.991875,40.684597,0.0,21.095014,-1.0,104.384046,1,0,9.040169
1759545625,1,-73.992447,40.683854,0.0,12.27712,-1.0,95.633496,1,0,10.827108
1759545733,1,-73.99272,40.682799,0.0,11.089708,1.0697,119.406997,1,0,7.465567
1759545830,1,-73.991558,40.682419,0.0,13.532967,1.485605,97.888268,1,0,8.545636
1759545896,1,-73.990559,40.681972,0.0,18.557666,-1.0,97.958017,1,0,6.265194
1759545982,1,-73.989621,40.681666,0.0,31.339513,-1.0,86.267726,1,0,4.504675
1759546063,1,-73.988772,40.68128,0.0,9.80475,-1.0,83.59592,1,0,16.832244
1759550401,1,-73.988552,40.681072,0.0,5.735768,-1.0,29.654507,1,0,18.989768
1759607453,1,-73.98936,40.681459,0.0,14.802546,-1.0,80.699001,1,0,4.885922
1759607524,1,-73.990242,40.68178,0.0,12.936552,-1.0,82.642428,1,0,5.5957
1759607575,1,-73.991132,40.682075,0.0,13.693241,-1.0,82.05834,1,0,5.904605
1759607651,1,-73.991872,40.682538,0.0,13.649792,-1.0,80.973571,1,0,9.516191
1759607721,1,-73.992801,40.682776,0.0,21.119721,-1.0,82.86062,1,0,10.03464
1759607797,1,-73.992613,40.683564,0.0,17.836204,-1.0,88.937286,1,0,10.178726
1759607864,1,-73.992165,40.684218,0.0,15.150723,-1.0,81.906627,1,0,9.138617
1759607918,1,-73.991768,40.684896,0.0,18.547891,-1.0,82.431496,1,0,8.56743
1759607993,1,-73.991283,40.685537,0.0,18.170554,-1.0,82.144869,1,0,8.211024
1759608833,1,-73.988851,40.723038,0.0,187.470931,-1.0,4169.47953,1,0,2.239304
1759609074,1,-74.001267,40.731086,0.0,19.993134,-1.0,1378.029861,1,0,-4.85755
1759609126,1,-73.999948,40.732936,0.0,33.236152,-1.0,233.71419,1,0,-5.737174
1759609313,1,-73.992571,40.742805,0.0,40.657239,-1.0,1260.699551,1,0,9.504745
1759609374,1,-73.988523,40.748657,0.0,36.726975,-1.0,734.322448,1,0,9.112064
1759609482,1,-73.984911,40.75352,0.0,33.060806,-1.0,620.228086,1,0,10.666965
1759609594,1,-73.981882,40.757988,0.0,125.449571,-1.0,558.227188,1,0,9.167922
1759609700,1,-73.977806,40.763576,0.0,43.966511,-1.0,709.598519,1,0,11.507687
1759609892,1,-73.964757,40.764037,0.0,66.722682,-1.0,1103.028097,1,0,-15.580628
1759610247,1,-73.927971,40.752235,0.0,150.061867,-1.0,3371.331009,1,0,-5.71224
1759610482,1,-73.892355,40.746879,0.0,38.993523,-1.0,3066.109831,1,0,-13.953333
1759611213,1,-73.887452,40.747266,0.0,52.841071,-1.0,416.296996,1,0,28.488572
1759611289,1,-73.871944,40.748875,0.0,56.758706,-1.0,1321.831688,1,0,19.187674
1759611308,1,-73.870501,40.749091,0.0,23.242168,-1.0,124.204032,1,0,20.724383
1759611410,1,-73.868079,40.749348,0.0,43.859076,-1.0,206.527003,1,0,27.91041
1759611435,1,-73.867123,40.749369,0.0,83.657717,-1.0,80.770888,1,0,19.210352
1759611451,1,-73.866108,40.749639,0.0,39.756517,-1.0,90.812456,1,0,20.310329
1759611481,1,-73.864713,40.749624,0.0,33.792239,-1.0,117.823918,1,0,26.082032
1759611502,1,-73.863714,40.749771,0.0,83.064878,-1.0,85.933465,1,0,21.77229
1759611527,1,-73.859824,40.750409,0.0,31.957117,-1.0,336.075429,1,0,15.337304
1759611549,1,-73.855965,40.751643,0.0,29.933896,-1.0,353.542451,1,0,20.010089
1759611556,1,-73.854822,40.751939,0.0,38.620752,-1.0,101.973007,1,0,16.422106
1759611717,1,-73.844219,40.754987,0.0,89.550278,-1.0,957.292621,1,0,19.454141
1759611776,1,-73.83754,40.757716,0.0,96.831376,-1.0,640.267739,1,0,11.310356
1759611880,1,-73.830832,40.759324,0.0,141.09331,-1.0,593.932096,1,0,11.320799
1759612214,1,-73.830285,40.760108,0.0,45.0,-1.0,98.557269,1,0,11.461569
1759612357,1,-73.830827,40.7607,0.0,8.978687,0.459093,80.104319,1,0,13.195423
1759612855,1,-73.831038,40.761406,0.0,5.144651,0.79668,80.400086,1,0,13.122564
1759612946,1,-73.830223,40.761782,0.0,8.79224,0.90465,80.493465,1,0,11.181853
1759613053,1,-73.829284,40.761944,0.0,5.424094,1.348663,81.302409,1,0,14.743648
1759613134,1,-73.828364,40.762158,0.0,3.065238,0.555382,81.236524,1,0,16.314752
1759613251,1,-73.82771,40.762732,0.0,33.128211,-1.0,84.336272,1,0,14.851569
1759620763,1,-73.827468,40.762023,0.0,4.471097,1.256589,81.342589,1,0,20.409344
1759620828,1,-73.827122,40.761345,0.0,5.794152,0.886706,80.761265,1,0,21.087186
1759620893,1,-73.826763,40.760674,0.0,4.055376,0.897568,80.444249,1,0,22.808302
1759620981,1,-73.827567,40.760262,0.0,19.285877,-1.0,81.866195,1,0,16.211569
1759621043,1,-73.828494,40.760048,0.0,18.080672,-1.0,81.801924,1,0,16.211569
1759621130,1,-73.829452,40.759836,0.0,10.709807,-1.0,84.247676,1,0,12.991569
1759621213,1,-73.830323,40.759515,0.0,16.347325,-1.0,81.728884,1,0,9.621569
1759621321,1,-73.831288,40.75926,0.0,18.268478,-1.0,86.262807,1,0,9.621569
1759621651,1,-73.832186,40.759004,0.0,17.060377,-1.0,80.979215,1,0,9.621569
1759621726,1,-73.833046,40.758624,0.0,21.424605,-1.0,83.987429,1,0,9.621569
1759623549,1,-73.832119,40.758978,0.0,13.192299,-1.0,87.590983,1,0,9.621569
1759623644,1,-73.832423,40.759732,0.0,15.042779,0.0,87.577472,1,0,-5.68001
1759623787,1,-73.832769,40.76042,0.0,12.251561,0.733307,81.797338,1,0,15.815598
1759623863,1,-73.833566,40.760019,0.0,18.134602,-1.0,80.696208,1,0,15.781569
1759624070,1,-73.83261,40.760023,0.0,3.468304,0.835427,80.723781,1,0,16.158473
1759624148,1,-73.83217,40.759369,0.0,11.025611,0.855619,81.577663,1,0,14.326616
1759624316,1,-73.830879,40.759406,0.0,4.532433,1.020432,109.086583,1,0,11.145144
1759624460,1,-73.829955,40.759215,0.0,18.095014,1.043535,80.852309,1,0,26.570907
1759624551,1,-73.829587,40.758549,0.0,24.927885,-1.0,80.22144,1,0,9.161569
1759624946,1,-73.829977,40.75924,0.0,22.967598,-1.0,83.502797,1,0,6.871569
1759625686,1,-73.833964,40.758309,0.0,37.450109,-1.0,352.170601,1,0,3.451569
1759625705,1,-73.835267,40.757954,0.0,75.195819,-1.0,116.871879,1,0,4.075644
1759625716,1,-73.839734,40.756581,0.0,14.56074,13.963661,406.834659,1,0,5.698292
1759625722,1,-73.840581,40.756253,0.0,12.501444,14.57993,80.264847,1,0,9.847877
1759625728,1,-73.841648,40.755838,0.0,16.708648,16.074873,101.20401,1,0,8.458598
1759625740,1,-73.843783,40.755582,0.0,79.93773,-1.0,182.516206,1,0,13.351569
1759625767,1,-73.845788,40.754665,0.0,45.448239,-1.0,197.575272,1,0,10.621569
1759625816,1,-73.84685,40.7543,0.0,74.617662,6.387771,98.414407,1,0,6.534894
1759625869,1,-73.852564,40.753271,0.0,55.924701,-1.0,495.860732,1,0,9.271569
1759625882,1,-73.854096,40.752136,0.0,27.576997,-1.0,180.617275,1,0,11.761569
1759625894,1,-73.85511,40.751833,0.0,40.0,-1.0,92.000521,1,0,16.181569
1759625972,1,-73.859631,40.750497,0.0,39.790246,-1.0,409.587685,1,0,20.391569
1759625981,1,-73.860667,40.750178,0.0,40.0,-1.0,94.391921,1,0,20.391569
1759625992,1,-73.862342,40.749866,0.0,22.846411,-1.0,145.638643,1,0,20.391569
1759626056,1,-73.864142,40.749687,0.0,26.688687,-1.0,153.307964,1,0,20.391569
1759626063,1,-73.865142,40.749655,0.0,96.367181,-1.0,84.526856,1,0,20.391569
1759626084,1,-73.8687,40.749344,0.0,80.742264,8.711848,302.458882,1,0,19.515887
1759626103,1,-73.869842,40.749125,0.0,49.556468,-1.0,99.463383,1,0,22.791569
1759626180,1,-73.87308,40.748952,0.0,39.855404,-1.0,274.130155,1,0,25.261569
1759626193,1,-73.87598,40.748528,0.0,39.542703,-1.0,249.396361,1,0,23.121569
1759626267,1,-73.880102,40.74808,0.0,50.717914,-1.0,351.648875,1,0,24.261569
1759626279,1,-73.882242,40.747687,0.0,51.753704,-1.0,185.922397,1,0,22.051569
1759626308,1,-73.883895,40.747654,0.0,32.999954,-1.0,139.647513,1,0,24.101569
1759626370,1,-73.887798,40.747266,0.0,36.72488,-1.0,332.421037,1,0,22.991569
1759626385,1,-73.890452,40.746842,0.0,36.948561,-1.0,229.028268,1,0,22.021569
1759626407,1,-73.891464,40.746863,0.0,39.995042,-1.0,85.497397,1,0,24.231569
1759626467,1,-73.893157,40.747019,0.0,66.231355,-1.0,144.02323,1,0,25.621569
1759626475,1,-73.895064,40.746004,0.0,59.120589,-1.0,196.575541,1,0,25.621569
1759626486,1,-73.896892,40.746146,0.0,98.965251,15.45227,155.181803,1,0,18.829161
1759626492,1,-73.897917,40.746241,0.0,30.784574,16.75259,87.203888,1,0,17.739106
1759626497,1,-73.899011,40.746047,0.0,9.370988,17.33493,94.869098,1,0,17.29354
1759626512,1,-73.901589,40.746243,0.0,39.743867,-1.0,218.80279,1,0,19.801569
1759626529,1,-73.902944,40.745341,0.0,45.301751,-1.0,152.079538,1,0,24.371569
1759626545,1,-73.903478,40.746065,0.0,57.0,-1.0,92.184144,1,0,24.371569
1759626587,1,-73.903984,40.745455,0.0,70.622632,14.019652,80.092585,1,0,19.419685
1759626594,1,-73.905156,40.745379,0.0,24.009537,12.18347,99.337104,1,0,26.577671
1759626602,1,-73.906517,40.745535,0.0,35.502573,-1.0,116.237642,1,0,26.577671
1759626609,1,-73.908009,40.745243,0.0,89.096076,-1.0,130.10824,1,0,26.577671
1759626617,1,-73.909571,40.744784,0.0,89.144323,-1.0,141.429432,1,0,26.577671
1759626624,1,-73.910562,40.744676,0.0,39.73386,-1.0,84.553738,1,0,29.597671
1759626632,1,-73.912443,40.744334,0.0,39.804591,-1.0,163.343968,1,0,34.287671
1759626640,1,-73.913964,40.743884,0.0,59.649083,-1.0,137.839654,1,0,34.287671
1759626646,1,-73.914812,40.743412,0.0,52.101392,-1.0,88.752355,1,0,34.287671
1759626663,1,-73.916719,40.743298,0.0,38.997875,-1.0,161.560142,1,0,33.047671
1759626678,1,-73.918491,40.743281,0.0,54.666563,6.121472,149.673288,1,0,31.798972
1759626727,1,-73.919716,40.743286,0.0,71.665844,-1.0,103.463776,1,0,31.497671
1759626734,1,-73.920815,40.743374,0.0,52.260642,-1.0,93.33346,1,0,31.497671
1759626745,1,-73.923182,40.743954,0.0,36.78868,13.382202,210.033996,1,0,31.497671
1759626760,1,-73.924622,40.744047,0.0,56.791701,-1.0,122.058674,1,0,31.497671
1759626814,1,-73.925815,40.743889,0.0,51.827707,-1.0,102.275862,1,0,31.497671
1759626821,1,-73.927426,40.744012,0.0,39.49941,-1.0,136.747344,1,0,31.497671
1759626828,1,-73.928553,40.744291,0.0,45.123785,-1.0,100.100812,1,0,28.937671
1759626836,1,-73.929712,40.744406,0.0,39.77479,-1.0,98.717465,1,0,26.697671
1759626842,1,-73.930676,40.744543,0.0,39.570087,-1.0,82.827625,1,0,24.047671
1759626892,1,-73.931767,40.744749,0.0,39.773208,-1.0,94.941856,1,0,21.517671
